,Unnamed: 0,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Duration_Category,Duration_h_int
1864,2350,SpiceJet,6/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 07 Apr,2h 55m,non-stop,No info,3971.0,Short-haul,2
1865,2351,IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 22 Jun,2h 50m,non-stop,No info,3943.0,Short-haul,2
1866,2352,IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,15:30,8h 50m,1 stop,No info,8574.0,Medium,8
1867,2353,Air India,15/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15,13h 20m,2 stops,No info,12646.0,Long-haul,13
1868,2354,Jet Airways,21/03/2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:00,18:50 22 Mar,29h 50m,2 stops,,13082.0,Extreme duration,29
1869,2355,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,08:15 22 May,23h 50m,1 stop,No info,13941.0,Extreme duration,23
1870,2356,GoAir,6/04/2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1 stop,No info,5135.0,Medium,5
1871,2357,Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,11096.0,Long-haul,10
1872,2358,Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,09:30 16 Mar,10h 40m,1 stop,No info,13555.0,Long-haul,10
1873,2360,Jet Airways,24/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,In-flight meal not included,15812.0,Medium,7
1874,2361,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 22 May,12h 15m,1 stop,No info,14781.0,Long-haul,12
1875,2364,Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 10 Jun,13h 20m,1 stop,No info,14151.0,Long-haul,13
1876,2365,Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,06:00,15:30,9h 30m,1 stop,No info,7845.0,Medium,9
1877,2366,Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,8099.0,Long-haul,10
1878,2367,Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 28 May,10h 30m,1 stop,No info,13377.0,Long-haul,10
1879,2368,Air India,12/03/2019,Banglore,New Delhi,BLR → HYD → VGA → DEL,06:50,11:20 13 Mar,28h 30m,2 stops,No info,12734.0,Extreme duration,28
1880,2369,Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 04 Jun,5h 35m,1 stop,In-flight meal not included,10262.0,Medium,5
1881,2372,Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,09:15 25 Mar,13h 30m,1 stop,In-flight meal not included,11134.0,Long-haul,13
1882,2373,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,18:50,5h 50m,1 stop,In-flight meal not included,6540.0,Medium,5
1883,2375,Air India,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 25 Jun,19h 40m,2 stops,No info,9548.0,Extreme duration,19
1884,2376,Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,10:45 02 May,27h 35m,1 stop,No info,9187.0,Extreme duration,27
1885,2377,IndiGo,9/05/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5054.0,Short-haul,4
1886,2378,Air India,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,10413.0,Long-haul,10
1887,2379,IndiGo,27/05/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 28 May,2h 40m,non-stop,No info,4804.0,Short-haul,2
1888,2380,IndiGo,15/06/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,4049.0,Short-haul,1
1889,2381,Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 28 Jun,6h 30m,1 stop,No info,6795.0,Medium,6
1890,2382,Air India,21/03/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4435.0,Short-haul,2
1891,2383,Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 13 Jun,12h 10m,1 stop,In-flight meal not included,6224.0,Long-haul,12
1892,2384,IndiGo,12/06/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804.0,Short-haul,2
1893,2385,IndiGo,15/04/2019,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6171.0,Long-haul,11
1894,2386,IndiGo,3/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,6093.0,Medium,9
1895,2387,IndiGo,12/04/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4174.0,Short-haul,2
1896,2389,Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,13587.0,Long-haul,11
1897,2390,Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 22 May,6h 35m,1 stop,No info,16079.0,Medium,6
1898,2391,IndiGo,18/04/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,6015.0,Short-haul,3
1899,2392,Jet Airways,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,19:10 25 May,26h 10m,1 stop,No info,13067.0,Extreme duration,26
1900,2393,Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,04:55,12:35,7h 40m,1 stop,No info,9103.0,Medium,7
1901,2396,IndiGo,9/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,08:35,21:20,12h 45m,2 stops,No info,8146.0,Long-haul,12
1902,2397,Air India,6/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,04:40 07 May,9h 40m,1 stop,No info,6117.0,Medium,9
1903,2398,Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 04 Mar,26h 10m,1 stop,No info,17024.0,Extreme duration,26
1904,2400,Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,21:05 10 Jun,24h 40m,1 stop,No info,12692.0,Extreme duration,24
1905,2401,Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,20:20,13h 10m,1 stop,No info,8610.0,Long-haul,13
1906,2403,Vistara,12/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878.0,Short-haul,2
1907,2404,Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,20:35,07:40 07 Mar,11h 5m,1 stop,No info,16736.0,Long-haul,11
1908,2405,Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,13:55,09:15 25 Mar,19h 20m,1 stop,In-flight meal not included,11134.0,Extreme duration,19
1909,2406,IndiGo,3/05/2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,3943.0,Short-haul,2
1910,2407,Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13587.0,Long-haul,12
1911,2408,Jet Airways,6/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,04:25 07 Mar,23h,2 stops,No info,16914.0,Extreme duration,23
1912,2410,Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,8073.0,Medium,8
1913,2411,IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943.0,Short-haul,2
1914,2412,IndiGo,12/05/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,5054.0,Short-haul,4
1915,2413,GoAir,15/05/2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2h 50m,non-stop,No info,3398.0,Short-haul,2
1916,2416,IndiGo,21/03/2019,Banglore,New Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,4777.0,Short-haul,2
1917,2417,SpiceJet,18/03/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 19 Mar,2h 20m,non-stop,No info,3847.0,Short-haul,2
1918,2418,Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 02 Apr,17h 5m,1 stop,In-flight meal not included,7064.0,Extreme duration,17
1919,2419,Vistara,27/05/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,4668.0,Short-haul,2
1920,2420,SpiceJet,18/03/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:10 19 Mar,1h 25m,non-stop,No check-in baggage included,1965.0,Short-haul,1
1921,2421,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,14781.0,Medium,9
1922,2422,IndiGo,15/06/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,4049.0,Short-haul,1
1923,2423,Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 19 May,13h 20m,1 stop,No info,13584.0,Long-haul,13
1924,2424,Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,20:55,12:35 19 May,15h 40m,1 stop,In-flight meal not included,12373.0,Long-haul,15
1925,2425,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:00 28 May,27h,1 stop,No info,11507.0,Extreme duration,27
1926,2426,Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,7229.0,Short-haul,3
1927,2427,Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,21:20 07 Mar,23h 55m,1 stop,No info,17471.0,Extreme duration,23
1928,2428,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,14781.0,Medium,9
1929,2429,Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,14571.0,Long-haul,13
1930,2430,Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,03:50,12:35,8h 45m,1 stop,No info,10197.0,Medium,8
1931,2432,Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,17:45,01:30 10 Apr,7h 45m,1 stop,No info,8535.0,Medium,7
1932,2433,Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:55,21:00,11h 5m,1 stop,No info,12537.0,Long-haul,11
1933,2434,Air India,24/05/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,,4145.0,Short-haul,2
1934,2435,IndiGo,15/03/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,5054.0,Short-haul,1
1935,2437,Air India,9/05/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,6121.0,Short-haul,2
1936,2438,Air India,24/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:15,15h 25m,1 stop,No info,8669.0,Long-haul,15
1937,2439,Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:15,13h 15m,1 stop,No info,8476.0,Long-haul,13
1938,2440,SpiceJet,21/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,2647.0,Short-haul,1
1939,2441,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 07 Jun,22h 5m,1 stop,No info,14714.0,Extreme duration,22
1940,2442,Air India,6/03/2019,Delhi,Cochin,DEL → BLR → COK,20:30,08:15 07 Mar,11h 45m,1 stop,No info,10566.0,Long-haul,11
1941,2444,Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:35 22 Mar,15h 35m,1 stop,No info,8098.0,Long-haul,15
1942,2447,SpiceJet,18/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:45,2h 30m,non-stop,No check-in baggage included,4413.0,Short-haul,2
1943,2448,Jet Airways,1/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 02 Jun,22h,2 stops,In-flight meal not included,10919.0,Extreme duration,22
1944,2449,IndiGo,9/05/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 10 May,2h 40m,non-stop,No info,4804.0,Short-haul,2
1945,2450,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 07 Jun,14h 30m,1 stop,In-flight meal not included,10539.0,Long-haul,14
1946,2451,IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,22:20,01:10 13 Mar,2h 50m,non-stop,No info,4377.0,Short-haul,2
1947,2452,Air India,6/06/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,6961.0,Short-haul,2
1948,2453,Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7408.0,Medium,8
1949,2455,IndiGo,21/03/2019,Kolkata,Banglore,CCU → BLR,14:20,16:55,2h 35m,non-stop,No info,5198.0,Short-haul,2
1950,2456,Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 02 Jun,25h 30m,1 stop,In-flight meal not included,10262.0,Extreme duration,25
1951,2457,Vistara,27/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,5613.0,Short-haul,2
1952,2458,Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 13 Jun,7h 30m,1 stop,In-flight meal not included,10262.0,Medium,7
1953,2460,Vistara,21/05/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,3687.0,Short-haul,2
1954,2461,Jet Airways,3/06/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678.0,Short-haul,1
1955,2462,Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:35 22 Mar,7h 20m,1 stop,No info,13542.0,Medium,7
1956,2463,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,18:50 22 Mar,23h 35m,1 stop,No info,12347.0,Extreme duration,23
1957,2464,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,12384.0,Medium,9
1958,2465,Jet Airways,9/04/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 10 Apr,22h 55m,2 stops,No info,10909.0,Extreme duration,22
1959,2467,IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,6069.0,Medium,5
1960,2468,Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:00 22 May,27h,1 stop,In-flight meal not included,12898.0,Extreme duration,27
1961,2471,IndiGo,9/06/2019,Delhi,Cochin,DEL → HYD → COK,07:35,22:30,14h 55m,1 stop,No info,6442.0,Long-haul,14
1962,2472,Air India,21/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 22 May,19h 40m,2 stops,No info,9653.0,Extreme duration,19
1963,2474,Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,,14714.0,Medium,5
1964,2475,Air India,01/03/2019,Banglore,New Delhi,BLR → AMD → DEL,00:30,23:55,23h 25m,1 stop,1 Long layover,12599.0,Extreme duration,23
1965,2476,Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:00,14h 5m,1 stop,No info,9103.0,Long-haul,14
1966,2477,Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 22 May,5h 35m,1 stop,In-flight meal not included,12898.0,Medium,5
1967,2479,Jet Airways,3/03/2019,Mumbai,Hyderabad,BOM → HYD,07:10,08:35,1h 25m,non-stop,No info,5678.0,Short-haul,1
1968,2481,SpiceJet,27/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:45,2h 30m,non-stop,No info,3847.0,Short-haul,2
1969,2482,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 22 May,25h,1 stop,No info,14151.0,Extreme duration,25
1970,2483,Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 07 Mar,20h 25m,1 stop,In-flight meal not included,13843.0,Extreme duration,20
1971,2484,Jet Airways,18/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,7229.0,Short-haul,2
1972,2485,Jet Airways,18/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,4995.0,Short-haul,1
1973,2486,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 07 Jun,7h 30m,1 stop,In-flight meal not included,10262.0,Medium,7
1974,2487,Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 10 May,22h 55m,2 stops,In-flight meal not included,13029.0,Extreme duration,22
1975,2489,Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,07:40 02 Mar,14h 45m,1 stop,1 Long layover,26890.0,Long-haul,14
1976,2490,SpiceJet,1/04/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3873.0,Short-haul,2
1977,2491,Air India,01/03/2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,22:55,12h 25m,1 stop,No info,11003.0,Long-haul,12
1978,2492,Vistara,9/04/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,5403.0,Short-haul,2
1979,2493,Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,18:50,10h 50m,1 stop,No info,15342.0,Long-haul,10
1980,2496,SpiceJet,1/05/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,3873.0,Medium,5
1981,2497,Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:30 02 Jun,11h 30m,1 stop,No info,13377.0,Long-haul,11
1982,2498,GoAir,09/03/2019,Banglore,New Delhi,BLR → DEL,20:55,23:50,2h 55m,non-stop,No info,5706.0,Short-haul,2
1983,2499,Air India,12/06/2019,Delhi,Cochin,DEL → BOM → COK,21:00,07:40 13 Jun,10h 40m,1 stop,No info,8372.0,Long-haul,10
1984,2500,IndiGo,27/05/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,6526.0,Long-haul,14
1985,2501,IndiGo,1/06/2019,Banglore,Delhi,BLR → DEL,16:55,19:45,2h 50m,non-stop,No info,4823.0,Short-haul,2
1986,2504,IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,4423.0,Short-haul,2
1987,2505,Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:20 10 May,27h 20m,1 stop,No info,9555.0,Extreme duration,27
1988,2506,Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 02 Apr,23h 50m,1 stop,No info,12681.0,Extreme duration,23
1989,2507,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,04:40 07 Jun,14h 35m,1 stop,No info,13059.0,Long-haul,14
1990,2508,Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,10:05 10 May,17h 35m,1 stop,In-flight meal not included,8586.0,Extreme duration,17
1991,2509,GoAir,6/04/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,3419.0,Short-haul,2
1992,2511,Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,10203.0,Long-haul,10
1993,2512,Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 28 May,8h 55m,2 stops,In-flight meal not included,13029.0,Medium,8
1994,2513,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844.0,Medium,6
1995,2515,Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,18:50 13 Jun,22h 30m,1 stop,No info,8028.0,Extreme duration,22
1996,2516,IndiGo,15/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4174.0,Short-haul,2
1997,2517,Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,09:30 13 Mar,25h 30m,1 stop,,11087.0,Extreme duration,25
1998,2519,Jet Airways,9/04/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,17531.0,Long-haul,11
1999,2520,SpiceJet,6/06/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No check-in baggage included,3573.0,Short-haul,2
2000,2521,Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,07:55 02 May,22h 30m,1 stop,No info,8366.0,Extreme duration,22
2001,2522,Air India,3/03/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,13885.0,Short-haul,2
2002,2523,Multiple carriers,9/06/2019,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,01:30 10 Jun,7h 40m,2 stops,No info,18485.0,Medium,7
2003,2524,Air Asia,27/04/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4409.0,Short-haul,2
2004,2525,Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,23:25 02 May,27h 5m,1 stop,No info,8085.0,Extreme duration,27
2005,2526,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 07 Jun,8h,1 stop,No info,13377.0,Medium,8
2006,2527,Air India,21/05/2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,07:40 22 May,18h 20m,2 stops,No info,13538.0,Extreme duration,18
2007,2528,Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:35 07 Mar,6h 35m,1 stop,No info,15147.0,Medium,6
2008,2529,Jet Airways,27/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030.0,Short-haul,2
2009,2530,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,14848.0,Long-haul,11
2010,2532,Air India,18/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 19 May,26h 20m,2 stops,No info,10975.0,Extreme duration,26
2011,2533,Jet Airways,21/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 22 May,26h 55m,2 stops,In-flight meal not included,13029.0,Extreme duration,26
2012,2534,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 13 May,24h 55m,1 stop,,9663.0,Extreme duration,24
2013,2536,Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 04 Jun,10h 55m,1 stop,No info,14714.0,Long-haul,10
2014,2537,Air India,01/03/2019,Banglore,New Delhi,BLR → VGA → HYD → DEL,10:30,21:25,10h 55m,2 stops,No info,11213.0,Long-haul,10
2015,2538,Jet Airways,9/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4544.0,Short-haul,2
2016,2539,SpiceJet,15/06/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873.0,Short-haul,2
2017,2540,Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,12537.0,Medium,8
2018,2541,Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,No info,13067.0,Medium,9
2019,2542,Jet Airways,9/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 11 May,29h 20m,2 stops,No info,16704.0,Extreme duration,29
2020,2544,Jet Airways,3/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 04 Jun,22h,2 stops,No info,13376.0,Extreme duration,22
2021,2546,Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 19 May,12h 40m,1 stop,No info,7670.0,Long-haul,12
2022,2548,Air India,15/05/2019,Delhi,Cochin,DEL → MAA → COK,09:45,09:25 16 May,23h 40m,1 stop,No info,7480.0,Extreme duration,23
2023,2549,Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,18:15 10 May,22h 15m,1 stop,No info,13584.0,Extreme duration,22
2024,2550,Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,10:25 02 Mar,17h 30m,1 stop,1 Long layover,25735.0,Extreme duration,17
2025,2552,Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,8099.0,Long-haul,10
2026,2553,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 16 May,12h 10m,1 stop,In-flight meal not included,10844.0,Long-haul,12
2027,2554,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 22 Mar,9h 10m,1 stop,,12557.0,Medium,9
2028,2555,Jet Airways,9/05/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,No info,9564.0,Short-haul,3
2029,2556,Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,09:30 13 Mar,12h 5m,1 stop,No info,13817.0,Long-haul,12
2030,2558,Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:15,14h 20m,1 stop,No info,7575.0,Long-haul,14
2031,2559,Air India,6/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,12:00 07 May,19h 15m,2 stops,No info,14120.0,Extreme duration,19
2032,2560,Multiple carriers,9/03/2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:20,15h 15m,1 stop,No info,6916.0,Long-haul,15
2033,2561,Multiple carriers,27/05/2019,Delhi,Cochin,DEL → HYD → COK,07:10,22:30,15h 20m,1 stop,No info,7878.0,Long-haul,15
2034,2562,Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,20:20 16 Mar,21h 30m,1 stop,In-flight meal not included,11087.0,Extreme duration,21
2035,2563,IndiGo,27/04/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,4804.0,Short-haul,2
2036,2564,SpiceJet,15/06/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No info,3597.0,Short-haul,2
2037,2565,Air India,15/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,16:15 16 May,34h 25m,2 stops,No info,12723.0,Extreme duration,34
