idx	index	artists	name	danceability
34759	34759	['James Bay']	Need The Sun To Break	0.537
9985	9985	['TroyBoi', 'Diplo', 'Nina Sky']	Afterhours feat. Diplo & Nina Sky	0.740
13440	13440	['Harry Gregson-Williams']	Arrival at Aslan's How - Score	0.149
36050	36050	['Death Cab for Cutie']	What Sarah Said	0.505
714	714	['Foo Fighters']	Come Alive	0.389
36329	36329	['Makano']	Te Amo	0.637
1402	1402	['Bleachers']	Wild Heart	0.552
28635	28635	['Travis Scott']	Impossible	0.507
7935	7935	['The Avalanches']	Because I’m Me	0.472
29340	29340	['Staind']	Fade	0.471
13335	13335	['Sea Wolf']	Middle Distance Runner	0.751
8455	8455	['Dying Fetus']	Grotesque Impalement	0.340
32558	32558	['Vulfpeck']	Wait for the Moment	0.773
25345	25345	['Neko Case']	I Wish I Was the Moon	0.271
31189	31189	['Yella Beezy', 'Young Thug']	Headlocc	0.961
40908	40908	['King Krule']	Border Line	0.641
26377	26377	['Twenty One Pilots']	The Run and Go	0.798
40664	40664	['Trevor Hall']	The Mountain	0.733
28710	28710	['Deep Sleep Music Collective']	Sleeping Music (Deep Sleep)	0.153
11693	11693	['Tune-Yards']	Gangsta	0.698
19322	19322	['Haste The Day']	Long Way Down	0.365
19516	19516	['Jason Aldean']	Back in This Cigarette	0.518
23454	23454	['Waylon Jennings', 'Willie Nelson']	Good Hearted Woman	0.410
33646	33646	['DJ Shadow', 'Mos Def']	Six Days - Remix	0.699
826	826	['Jamie Foxx', 'T.I.']	Just Like Me	0.755
11582	11582	['Trace Adkins']	Til The Last Shot's Fired	0.416
27020	27020	['Flipp Dinero', 'Lil Baby']	How I Move (feat. Lil Baby)	0.826
3802	3802	['SYML']	Where's My Love - Acoustic	0.554
5933	5933	['Lil Skies']	Big Money	0.811
18295	18295	['La Adictiva Banda San José de Mesillas']	Ésta Es Tu Canción	0.757
6108	6108	['Justin Rarri']	W2LEEZY	0.665
5364	5364	['John Prine']	Illegal Smile	0.759
39211	39211	["Olivia O'Brien"]	Tequilawine	0.502
39198	39198	['blackbear', 'Stalking Gia']	wish u the best	0.802
12261	12261	['Daniel Caesar']	Loose	0.198
4305	4305	['OutKast']	Ms. Jackson	0.838
28204	28204	['Rihanna']	Birthday Cake	0.702
37623	37623	['Marc Anthony']	Viviendo	0.544
11445	11445	['Madonna']	Hung Up	0.640
10140	10140	['Idealism']	Both of Us	0.660
39195	39195	['Kendrick Lamar']	GOD.	0.706
9535	9535	['Uther Moads']	Future Waves	0.517
32846	32846	['Sam Smith']	How Will I Know	0.426
1615	1615	['Ski Mask The Slump God']	Life Is Short	0.743
16694	16694	['Donna The Buffalo']	No Place Like The Right Time	0.667
34529	34529	['Lonestar']	Walking In Memphis	0.680
5779	5779	['Joywave']	Destruction	0.660
24000	24000	['Taylor Swift']	Back To December	0.529
2017	2017	['Freddie Gibbs', 'The Alchemist']	1985	0.528
8205	8205	['Hoodie Allen', 'Christian French']	Come Around	0.726
18341	18341	['Jinjer']	Pisces	0.600
41595	41595	['Ellie Goulding']	How Long Will I Love You	0.453
27125	27125	['Paulina Rubio']	Yo No Soy Esa Mujer	0.726
35278	35278	['Chris Young']	Raised on Country	0.572
1955	1955	['Taylor Swift']	Daylight	0.557
27087	27087	['The 5th Dimension']	Wedding Bell Blues - Remastered 2000	0.481
15730	15730	['My Darkest Days']	Can't Forget You	0.333
7970	7970	['Rihanna']	James Joint	0.399
18659	18659	['Megan Thee Stallion', 'Beyoncé']	Savage Remix (Clean) (feat. Beyoncé)	0.572
860	860	['Rise Against']	The Dirt Whispered	0.324
41336	41336	['YoungBoy Never Broke Again']	Graffiti	0.589
27392	27392	['Linkin Park']	Nobody's Listening	0.502
15218	15218	['50 Cent']	This Is 50	0.820
38317	38317	['Kaskade']	4 AM - Adam K & Soha Radio Edit	0.622
9990	9990	['Jeremy Zucker', 'Daniel James ', 'Benjamin O']	'Bout It (feat. Daniel James & Benjamin O)	0.892
1256	1256	['Mumford & Sons']	Lovers' Eyes	0.267
28785	28785	['P!nk']	What About Us	0.489
38537	38537	['The Freestylers', 'Belle Humble', 'Flux Pavi...	Cracks - Flux Pavilion Remix	0.499
5454	5454	['Goodnight, Texas']	The Railroad	0.681
22754	22754	['Ski Mask The Slump God', 'Juice WRLD']	Nuketown (feat. Juice WRLD)	0.808
27731	27731	['"Weird Al" Yankovic']	White & Nerdy (Parody of "Ridin'" by Chamillio...	0.791
29069	29069	['Thomas Rhett', 'Kane Brown', 'Ava Max']	On Me (feat. Ava Max) - From 'SCOOB!' The Album	0.548
21679	21679	['P!nk']	So What	0.534
18560	18560	['Rick Ross', 'Drake']	Gold Roses (feat. Drake)	0.581
32336	32336	['Beach House']	Zebra	0.612
30708	30708	['Lana Del Rey']	High By The Beach	0.536
5060	5060	['10 Years']	So Long, Good-bye	0.414
14697	14697	['Kenny Chesney', 'Randy Travis']	Baptism (with Randy Travis)	0.656
6135	6135	['Tyler, The Creator']	WHAT'S GOOD	0.458
11499	11499	['Halestorm']	Innocence	0.422
4104	4104	['EGOVERT']	Velvet!	0.873
7224	7224	['Dave Matthews Band']	Spaceman	0.604
40695	40695	['Tyler, The Creator']	Her	0.800
1891	1891	['Tyler Childers']	Deadman's Curve (Live)	0.392
16355	16355	['Marian Hill']	Down	0.681
41567	41567	['Tee Grizzley', 'Payroll Giovanni']	Payroll (feat. Payroll Giovanni)	0.587
33859	33859	['Rhett Akins']	Kiss My Country Ass	0.569
27834	27834	['Playa Circle', 'Lil Wayne']	Duffle Bag Boy	0.660
39709	39709	['John Mayer']	Love Song for No One	0.528
37819	37819	['Brand New']	Jaws Theme Swimming	0.571
24414	24414	['ODESZA', 'Zyra']	Say My Name (feat. Zyra)	0.749
29739	29739	['The Pussycat Dolls', 'will.i.am']	Beep	0.935
8527	8527	['Rammstein']	Rein raus	0.670
34754	34754	['Keith Urban']	Little Bit Of Everything	0.619
8670	8670	['Los Terricolas']	Hoy Te Confieso	0.427
21816	21816	['The xx']	Intro	0.617
24744	24744	['potsu']	i'm closing my eyes (feat. shiloh)	0.895
13861	13861	['Ben Rector']	Beautiful	0.611
28562	28562	['R. City', 'Adam Levine']	Locked Away (feat. Adam Levine)	0.508
4310	4310	['Jorge Drexler']	Me haces bien	0.404
6154	6154	['Hozier']	Wasteland, Baby!	0.427
35865	35865	['The Killers']	Everything Will Be Alright	0.491
10192	10192	['Halsey']	Alone	0.602
28384	28384	['Scotty McCreery']	See You Tonight	0.497
24635	24635	['Post Malone']	Big Lie	0.442
18134	18134	['5 Seconds of Summer']	English Love Affair	0.529
21339	21339	['Ciara', 'Ludacris']	Oh (feat. Ludacris)	0.800
16836	16836	['Dead Meadow']	Sleepy Silver Door	0.365
275	275	['Leo Dan']	Esa Pared	0.607
5897	5897	['Red Hot Chili Peppers']	Go Robot	0.852
28234	28234	['Panic! At The Disco']	Ready to Go (Get Me Out of My Mind)	0.570
33186	33186	['YNG Martyr']	Nike Ticks	0.779
8622	8622	['André Rieu', 'Johann Strauss Orchestra']	Edelweiß - From "The Sound Of Music"	0.075
22299	22299	['Rixton']	Me And My Broken Heart	0.545
22448	22448	['Galantis']	Runaway (U & I)	0.506
31184	31184	['Tyla Yaweh', 'Wiz Khalifa']	High Right Now (feat. Wiz Khalifa) - Remix	0.737
8796	8796	['The Alan Parsons Project']	Eye in the Sky - Remastered	0.829
34030	34030	['Red Hot Chili Peppers']	Dani California	0.556
17919	17919	['MIKA', 'Ariana Grande', 'Jason Nevins']	Popular Song	0.644
34213	34213	['Paper Lace']	The Night Chicago Died	0.767
41568	41568	['Don Omar']	Hasta Que Salga El Sol	0.354
13530	13530	['Arctic Monkeys']	Pretty Visitors	0.244
18714	18714	['JayDaYoungan', 'Kevin Gates']	Peer Pressure (feat. Kevin Gates)	0.760
21936	21936	['Godsmack']	Cryin' Like A Bitch!!	0.543
41057	41057	['Jamie xx']	Loud Places (feat. Romy)	0.646
9255	9255	['Midlake']	Roscoe	0.557
28936	28936	['Lauv', 'Julia Michaels']	There's No Way (feat. Julia Michaels)	0.755
20274	20274	['Omarion', 'Kid Ink', 'French Montana']	I'm Up (feat. Kid Ink & French Montana)	0.793
24862	24862	['Machine Gun Kelly', 'YUNGBLUD', 'Travis Bark...	I Think I'm OKAY (with YUNGBLUD & Travis Barker)	0.628
19133	19133	['The Shins']	Those to Come	0.621
1629	1629	['Demi Lovato']	Body Say	0.628
11679	11679	['Dan Zanes', 'Friends', 'Sharon Jones']	In The Basement	0.710
41105	41105	['Moonshine Bandits', 'Durwood Black', 'Rednec...	Outback (Extended Remix)	0.793
13000	13000	['Brandy', 'Kanye West']	Talk About Our Love (feat. Kanye West)	0.511
25998	25998	['Bon Iver']	Blood Bank	0.494
2526	2526	['Andy & Lucas']	Tanto la Queria	0.675
10169	10169	['Timmies']	Soft Skin	0.900
29096	29096	['The Weeknd']	Hardest To Love	0.467
26979	26979	['Lauren Alaina']	Getting Good	0.499
9689	9689	['Three Days Grace']	Unbreakable Heart	0.506
3861	3861	['Phoebe Bridgers']	Scott Street	0.509
10687	10687	['Thursday']	Cross out the Eyes	0.398
30757	30757	['The Weeknd']	Rockin’	0.738
4878	4878	['Rx Bandits']	Apparition	0.586
34552	34552	['The Civil Wars']	Barton Hollow	0.403
28754	28754	['Travis Scott']	coordinate	0.688
34460	34460	['Rihanna']	Where Have You Been	0.719
16849	16849	['Björk']	Cocoon	0.797
21382	21382	['Daryl Hall & John Oates']	Rich Girl - Remastered	0.597
19112	19112	['Death Cab for Cutie']	Transatlanticism	0.440
36687	36687	['One Direction']	One Thing	0.711
28597	28597	['Jessie J']	Flashlight - From "Pitch Perfect 2" Soundtrack	0.379
7533	7533	['Los Rehenes']	El Bastardo	0.738
25169	25169	['Nas']	Ether	0.573
2640	2640	['Joan Sebastian']	Quiero Compartir	0.709
31917	31917	['Tito "El Bambino"', 'Randy']	Siente El Boom	0.804
39894	39894	['The Allman Brothers Band']	Old Friend	0.448
15748	15748	['Nick Jonas & The Administration']	Who I Am	0.636
19190	19190	['Cream']	Outside Woman Blues	0.636
20226	20226	['Alkilados', 'J Alvarez', 'El Roockie', 'Nick...	Una Cita - Remix	0.780
20343	20343	['LiSA']	Rising Hope	0.515
26152	26152	['The Green']	Wake Up	0.895
35552	35552	['Barney']	I Love You	0.615
33404	33404	['Charley Pride']	Kiss An Angel Good Mornin'	0.686
4968	4968	['Los Cafres']	Bastará	0.734
32298	32298	['Lifehouse']	Halfway Gone	0.543
14554	14554	['Zedd', 'Katy Perry']	365	0.745
38437	38437	['Cartel']	Faster Ride	0.511
33812	33812	['John Frusciante']	Song To Sing When I'm Lonely	0.629
355	355	['Radiohead']	Sit Down. Stand Up	0.483
33319	33319	['OneRepublic']	Counting Stars	0.582
30713	30713	['Chris Stapleton']	Might As Well Get Stoned	0.569
33484	33484	['Wings']	Silly Love Songs	0.744
1443	1443	['OB OBrien', 'Drake', 'Preme']	Schemin Up (feat. Drake and P. Reign)	0.752
8043	8043	['Bleachers']	Goodmorning	0.650
14526	14526	['Phillipp Vogler']	Schwebend	0.143
28382	28382	['Queens of the Stone Age']	I Sat By The Ocean	0.516
27772	27772	['Rebelution']	Courage to Grow	0.779
10860	10860	['FM Static']	Definitely Maybe	0.449
39603	39603	['Powderfinger']	My Happiness	0.445
6666	6666	['Calvin Richardson']	More Than A Woman	0.737
32325	32325	['Neon Trees']	1983	0.463
10776	10776	["Martin O'Donnell", 'Michael Salvatori']	Opening Suite	0.111
2387	2387	['Elvis Presley']	Too Much	0.546
16789	16789	['Randy Newman']	The Scare Floor	0.552
26471	26471	['Hozier']	From Eden	0.399
37246	37246	['Omar Apollo']	Ugotme	0.782
39324	39324	['J Balvin']	Reggaeton	0.747
1406	1406	['ODESZA']	Kusanagi	0.335
31602	31602	['JAY-Z']	Interlude	0.446
2312	2312	['Grupo Laberinto']	El Chueco Galindo	0.653
6400	6400	['Roberto Jordan']	Hazme una Señal - Gimme Little Sign	0.784
3277	3277	['Arctic Monkeys']	Don't Sit Down 'Cause I've Moved Your Chair	0.434
15436	15436	['Led Zeppelin']	Nobody's Fault but Mine - 2007 Remaster	0.278
33866	33866	['Amos Lee']	Colors	0.681
15651	15651	['Norah Jones']	Even Though	0.703
23834	23834	['The Revivalists']	Soulfight	0.591
31308	31308	['Afu-Ra']	Whirlwind Thru Cities	0.844
19780	19780	['The Black Keys']	The Go Getter	0.646
14564	14564	['JayDaYoungan']	38K	0.782
34800	34800	['Preme', 'Drake', 'Future']	DnF (feat. Drake & Future)	0.707
9030	9030	['The Game']	California Vacation	0.652
28482	28482	['Sturgill Simpson']	Long White Line	0.579
4187	4187	['Kygo', 'Rhys Lewis']	Hurting	0.556
17104	17104	['Whitney Houston', 'Deborah Cox']	Same Script, Different Cast	0.671
17851	17851	['Hayes Carll']	KMAG YOYO	0.306
17331	17331	['In Flames']	Come Clarity	0.361
18794	18794	['blink-182']	Adam's Song - Live/1999	0.418
10926	10926	['Tree63']	Blessed Be Your Name	0.707
7178	7178	['Gnarls Barkley']	Run (I'm a Natural Disaster)	0.489
9643	9643	['Mac DeMarco']	She's Really All I Need	0.580
24798	24798	['Khalid', 'Normani']	Love Lies (with Normani)	0.708
19105	19105	['The Spill Canvas']	The Tide	0.538
15669	15669	['The Glitch Mob']	Between Two Points (feat. Swan)	0.528
812	812	['Andrea Burns', 'Janet Dacal', 'Karen Olivo',...	No Me Diga	0.601
26465	26465	['Kenny Chesney']	Save It for a Rainy Day	0.538
36599	36599	['Black Eyed Peas']	Boom Boom Pow	0.867
19076	19076	['Fefe Dobson']	Everything	0.531
4099	4099	['Ozuna']	Amor Genuino	0.434
3819	3819	['Anitta', 'J Balvin']	Downtown	0.775
23219	23219	['Montgomery Gentry']	Hell Yeah	0.372
24235	24235	['Kip Moore']	Hey Pretty Girl	0.291
12652	12652	['Nelly', 'St. Lunatics']	Steal The Show	0.887
31563	31563	['50 Cent']	Back Down	0.784
34522	34522	['J Boog', 'Fiji']	Every Little Thing	0.796
21426	21426	['Aventura']	Un Beso	0.732
12327	12327	['Young Thug', 'Nicki Minaj']	Anybody (feat. Nicki Minaj)	0.901
10808	10808	['Chris Knight']	The Jealous Kind	0.579
5577	5577	['Seether']	Careless Whisper	0.492
36721	36721	['Taylor Swift']	Come Back...Be Here	0.483
5132	5132	['Eminem', 'Dr. Dre']	Hell Breaks Loose	0.570
2898	2898	['Missy Higgins']	Where I Stood	0.555
29028	29028	['Noah Cyrus', 'Leon Bridges']	July (feat. Leon Bridges)	0.708
18581	18581	['Saweetie', 'Quavo']	Tip Toes (feat. Quavo)	0.911
14210	14210	['I See Stars']	Calm Snow	0.494
12231	12231	['John Mayer']	Rosie	0.758
1188	1188	['Nature Sounds Nature Music']	Rain Forest and Tropical Beach Sound	0.160
22541	22541	['Ariana Grande', 'Nicki Minaj']	Side To Side	0.650
16961	16961	['Erykah Badu']	Think Twice	0.743
27898	27898	['High School Musical Cast']	A Night to Remember - Original Version	0.798
9446	9446	['Miley Cyrus']	Every Rose Has Its Thorn	0.254
10883	10883	['Yo La Tengo']	Today Is the Day	0.613
12605	12605	['Kittie']	Charlotte	0.477
17676	17676	['Calibre 50']	Callejero Y Mujeriego	0.535
5184	5184	['Cody Johnson']	Another Try	0.556
19088	19088	['Chris Botti']	The Look of Love	0.728
16539	16539	['Los Angeles Azules', 'Pepe Aguilar']	Ni Contigo, Ni Sin Ti	0.581
19432	19432	['Jack Johnson', 'Ben Harper']	My Own Two Hands	0.624
18929	18929	['Jimmy Eat World']	Cautioners	0.547
14638	14638	['Katy Perry']	Never Worn White	0.544
41625	41625	['Porte Diferente']	Por Tu Culpa	0.811
1943	1943	['Machine Gun Kelly']	Hollywood Whore	0.734
30453	30453	['Porter Robinson']	Language	0.737
20526	20526	['520Hz']	8-Bit CockPit	0.000
31380	31380	['Nicole Kidman', 'Ewan McGregor', 'Jamie Allen']	Elephant Love Medley - From "Moulin Rouge" Sou...	0.352
5037	5037	['Q-Tip']	Gettin Up	0.773
8732	8732	['"Weird Al" Yankovic']	Hardware Store	0.707
25340	25340	['Amerie']	Talkin' To Me (Edit)	0.744
28448	28448	['Five Finger Death Punch', 'Tech N9ne']	Mama Said Knock You Out (feat. Tech N9ne)	0.590
29317	29317	['Britney Spears']	Overprotected - Radio Edit	0.682
1888	1888	['Panic! At The Disco']	Dying in LA	0.346
24016	24016	['Lipps Inc.']	Funky Town	0.906
24237	24237	['Carrie Underwood']	Good Girl	0.617
29436	29436	['Rilo Kiley']	With Arms Outstretched	0.498
33028	33028	['Romeo Santos', 'Ozuna']	Sobredosis (feat. Ozuna)	0.759
4263	4263	['Jack Off Jill']	Strawberry Gashes	0.386
4369	4369	['Britney Spears']	Anticipating	0.717
26806	26806	['Taylor Swift']	Look What You Made Me Do	0.766
13490	13490	['La Arrolladora Banda El Limón De Rene Camacho']	Más Adelante	0.634
8654	8654	['Tony Bennett', 'k.d. lang']	A Kiss to Build a Dream On	0.470
12860	12860	['The Radio Dept.']	Strange Things Will Happen	0.225
22577	22577	['Khalid']	8TEEN	0.830
22262	22262	['OneRepublic']	Counting Stars	0.664
23106	23106	['Staind']	For You	0.318
33781	33781	['The Expendables']	Let Her Go	0.559
30260	30260	['Josh Garrels']	Farther Along	0.557
30927	30927	['Pouya', 'Ghostemane']	1000 Rounds	0.825
13658	13658	['Wild Child']	Pillow Talk	0.674
782	782	['Tracy Lawrence']	Time Marches On - 2007 Remaster	0.859
25585	25585	['Reik']	Noviembre Sin Ti	0.755
12460	12460	['Riton', 'Oliver Heldens', 'Vula']	Turn Me On (feat. Vula)	0.737
28435	28435	['Panic! At The Disco']	Vegas Lights	0.680
41348	41348	['Kasbo', 'Chelsea Cutler']	Found You	0.478
21321	21321	['Simple Plan']	Welcome to My Life	0.421
26950	26950	['6ix9ine']	BILLY	0.764
37193	37193	['Carrie Underwood', 'Ludacris']	The Champion	0.663
28466	28466	['Andy Mineo']	You Can't Stop Me	0.770
33320	33320	['BTS']	UGH!	0.720
31416	31416	['Elton John']	I Want Love	0.444
22724	22724	['Joji']	YEAH RIGHT	0.672
38008	38008	['Strapping Young Lad']	Love?	0.412
7409	7409	['Black Eyed Peas']	Meet Me Halfway	0.801
23453	23453	['Waylon Jennings']	Luckenbach, Texas (Back to the Basics of Love)	0.684
31240	31240	['6ix9ine', 'Nicki Minaj']	TROLLZ (with Nicki Minaj)	0.762
12075	12075	['Cali Y El Dandee', 'Juan Magán', 'Sebastian ...	Por Fin Te Encontré	0.645
12578	12578	['blink-182']	Aliens Exist - Live/1999	0.426
15149	15149	['Jason Hayes']	Tavern	0.737
14977	14977	['Latif']	I Don't Wanna Hurt You	0.649
2577	2577	['John Williams']	Double Trouble	0.650
16756	16756	['Mark Chesnutt']	I Just Wanted You To Know	0.588
23557	23557	['P!nk']	Who Knew	0.688
34642	34642	['La Arrolladora Banda El Limón De Rene Camacho']	Cabecita Dura	0.829
6213	6213	['Fuerza Regida']	Adicto	0.799
37547	37547	['Limp Bizkit']	Hold On	0.226
8530	8530	['Elvis-Kingtinued']	I've Got Friends in Low Places	0.711
9330	9330	['Five Finger Death Punch']	Crossing Over	0.378
9404	9404	['Daft Punk']	Armory	0.384
24931	24931	['Hozier']	Almost (Sweet Music)	0.523
19238	19238	['Emery']	The Ponytail Parades	0.227
28064	28064	['Flux Pavilion']	I Can't Stop	0.524
29652	29652	['Green Day']	Wake Me up When September Ends	0.546
20185	20185	['Ariana Grande', 'A$AP Ferg']	Hands On Me	0.662
7714	7714	['Calibre 50', 'El Komander']	Qué Tiene De Malo	0.766
1011	1011	['Blake Shelton']	Kiss My Country Ass	0.517
3601	3601	['FLETCHER']	War Paint	0.560
30527	30527	['Sick Puppies']	Gunfight	0.386
4649	4649	['The Isley Brothers']	Work To Do	0.694
27925	27925	['Hollywood Undead']	No. 5	0.696
38026	38026	['Connie Francis']	Who's Sorry Now	0.522
5560	5560	['Earl Sweatshirt', 'Vince Staples']	Burgundy (feat. Vince Staples)	0.539
13586	13586	['Selena']	Disco Medley - Live From Astrodome	0.592
20340	20340	['La Sonora Dinamita', 'Alvaro Pava']	Mil Horas	0.737
21434	21434	['Bright Eyes']	First Day Of My Life	0.468
33075	33075	['Devin Dawson']	All On Me	0.634
31829	31829	['Eminem']	Mockingbird	0.651
2403	2403	['The Rapture']	House Of Jealous Lovers	0.738
808	808	['September']	Cry For You - Radio Mix	0.776
22306	22306	['MAGIC!']	Rude	0.774
12734	12734	['Ekolu']	Shores of Waiehu	0.780
32312	32312	['Lil Jon', 'LMFAO']	Outta Your Mind	0.876
10200	10200	['Louis The Child', 'RAYE']	Breaking News (with RAYE)	0.776
22298	22298	['Disclosure', 'Sam Smith']	Latch	0.729
25269	25269	['Eminem', 'D12']	When The Music Stops	0.722
8040	8040	['ODESZA', 'Naomi Wild']	Higher Ground (feat. Naomi Wild)	0.629
5665	5665	['Beartooth']	The Lines	0.303
10484	10484	['Jacob Collier', 'Mahalia', 'Ty Dolla $ign']	All I Need (with Mahalia & Ty Dolla $ign)	0.485
13938	13938	['A$AP Ferg']	Let It Go	0.785
2891	2891	['Jesús Adrián Romero']	Ayer Te Vi... Fue Mas Claro Que la Luna	0.647
41580	41580	['Kygo', 'Zara Larsson', 'Tyga']	Like It Is	0.789
28679	28679	['The Weeknd']	False Alarm	0.517
3268	3268	['Grupo Laberinto']	El Prieto Con Tres Coronas	0.802
5524	5524	['Madilyn Bailey']	Don't You Worry Child	0.463
23650	23650	['Young Dro', 'T.I.']	Shoulder Lean (feat. T.I.)	0.700
27198	27198	["Destiny's Child"]	Emotion	0.412
27902	27902	['Christine Baranski', 'Philip Michael']	Does Your Mother Know - From 'Mamma Mia!' Orig...	0.740
36827	36827	['The Chain Gang Of 1974']	Sleepwalking	0.488
31092	31092	['Young T & Bugsey', 'Headie One']	Don't Rush (feat. Headie One)	0.961
13161	13161	['Mat Kearney']	Where We Gonna Go from Here	0.576
30455	30455	['The Lumineers']	Submarines	0.809
212	212	['Shakira']	Inevitable	0.646
23915	23915	['Drake']	November 18th	0.749
13110	13110	['MYMP']	Tell Me Where It Hurts	0.726
5724	5724	['Action Bronson']	Actin Crazy	0.500
14753	14753	['Alicia Bridges']	I Love The Nightlife (Disco 'Round) - "	0.697
37470	37470	['LeAnn Rimes']	The Right Kind Of Wrong	0.677
5890	5890	['Drake']	Summers Over Interlude	0.698
13813	13813	['DragonForce']	Cry Thunder	0.268
36682	36682	['WZRD', 'Desire']	Teleport 2 Me, Jamie	0.496
18774	18774	['The Black Crowes']	Twice As Hard	0.350
3034	3034	['El Compa Sacra, El Ultimo Razo']	Falsos Amigos	0.782
36323	36323	['brandUn DeShay', 'Tyler, The Creator', 'Case...	Odd Octubree	0.403
14721	14721	['Sonicflood']	I Could Sing of Your Love Forever	0.452
6914	6914	['Talkdemonic']	Mountaintops In Caves	0.626
32936	32936	['Frank Ocean']	Good Guy	0.513
23488	23488	['Miranda Lambert']	Kerosene	0.628
26828	26828	['Sufjan Stevens']	Mystery of Love	0.365
29573	29573	['The Killers']	Andy, You're A Star	0.504
